year,sector,fage,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1981,44-45,a) 0,73236,74564,317345,158673,74564,200.000,(X),(X),317345,317345,(X),200.000,200.000,(X),(X),(X),(X),(X),317345,200.000,(X),(X),(X),(X)
1981,44-45,b) 1,56825,59401,288461,305261,887,1.284,20233,29.292,72360,5033,67327,1.649,23.704,104692,64569,40123,21.152,34.296,-32332,-10.592,47.409,16839,16967,54037
1981,44-45,c) 2,52742,55442,289334,300558,2681,4.434,12718,21.035,67938,19664,48274,6.543,22.604,89156,46283,42873,15.399,29.664,-21218,-7.060,45.208,10582,10685,39082
1981,44-45,d) 3,48230,53490,297179,311783,2713,4.741,10177,17.785,56705,14273,42432,4.578,18.187,85550,41203,44347,13.215,27.439,-28845,-9.252,36.375,8021,8191,31710
1981,44-45,e) 4,46573,52049,310602,321130,2410,4.385,8222,14.961,55051,11069,43982,3.447,17.143,75879,32362,43517,10.078,23.629,-20828,-6.486,34.286,6364,6526,25474
1981,44-45,f) 5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,44-45,g) 6 to 10,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,44-45,h) 11 to 15,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,44-45,i) 16 to 20,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,44-45,j) 21 to 25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,44-45,k) 26+,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,44-45,l) Left Censored,456741,721982,8603304,8672601,38277,5.226,59076,8.066,1128535,461130,667405,5.317,13.013,1263879,357555,906324,4.123,14.573,-135344,-1.561,26.025,35690,37926,176564
1981,48-49,a) 0,12531,12544,64365,32183,12544,200.000,(X),(X),64365,64365,(X),200.000,200.000,(X),(X),(X),(X),(X),64365,200.000,(X),(X),(X),(X)
1981,48-49,b) 1,9510,9581,63583,65431,37,0.315,4396,37.379,20512,645,19867,0.986,31.349,23834,14692,9142,22.454,36.426,-3322,-5.077,62.699,3712,3712,12608
1981,48-49,c) 2,8005,8035,64167,66808,379,4.160,2528,27.751,16325,2164,14161,3.239,24.436,21707,10782,10925,16.139,32.492,-5382,-8.056,48.872,2136,2137,9541
1981,48-49,d) 3,6832,6871,51468,55147,311,4.126,1643,21.799,10112,1246,8866,2.259,18.336,17643,7397,10246,13.413,31.993,-7531,-13.656,36.673,1359,1359,6471
1981,48-49,e) 4,5807,5946,52742,53475,315,4.940,1176,18.443,13024,3457,9567,6.465,24.355,14338,5154,9184,9.638,26.813,-1314,-2.457,48.711,948,948,4362
1981,48-49,f) 5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,48-49,g) 6 to 10,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,48-49,h) 11 to 15,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,48-49,i) 16 to 20,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,48-49,j) 21 to 25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,48-49,k) 26+,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,48-49,l) Left Censored,51166,73101,2219760,2261039,3853,5.174,6583,8.840,254371,86229,168142,3.814,11.250,335772,77214,258558,3.415,14.850,-81401,-3.600,22.500,4269,4330,31237
1981,51,a) 0,6953,6984,49854,24927,6984,200.000,(X),(X),49854,49854,(X),200.000,200.000,(X),(X),(X),(X),(X),49854,200.000,(X),(X),(X),(X)
1981,51,b) 1,4657,4765,42179,42306,20,0.363,1519,27.546,14599,341,14258,0.806,34.509,14604,8253,6351,19.508,34.520,-5,-0.012,69.017,1232,1234,7239
1981,51,c) 2,3825,3894,36118,35267,188,4.479,794,18.918,10981,2251,8730,6.383,31.137,9032,4780,4252,13.554,25.611,1949,5.526,51.221,649,649,3834
1981,51,d) 3,3043,3139,33056,33891,166,4.980,555,16.649,8220,2051,6169,6.052,24.255,9933,3060,6873,9.029,29.309,-1713,-5.055,48.509,458,458,2564
1981,51,e) 4,2607,2782,30614,30992,143,4.917,395,13.583,5996,1075,4921,3.469,19.347,6740,2856,3884,9.215,21.748,-744,-2.401,38.694,294,295,2353
1981,51,f) 5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,51,g) 6 to 10,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,51,h) 11 to 15,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,51,i) 16 to 20,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,51,j) 21 to 25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,51,k) 26+,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,51,l) Left Censored,24405,48929,2257654,2225639,2390,4.846,3172,6.431,419464,60563,358901,2.721,18.847,361569,49796,311773,2.237,16.246,57895,2.601,32.491,1521,1595,17782
1981,52,a) 0,14329,14357,60348,30175,14357,199.986,(X),(X),60348,60348,(X),199.997,199.997,(X),(X),(X),(X),(X),60347,199.993,(X),(X),(X),(X)
1981,52,b) 1,10087,10117,52918,57975,14,0.116,3846,31.962,20715,147,20568,0.254,35.731,31602,12723,18879,21.946,54.510,-10887,-18.779,71.462,3055,3056,10276
1981,52,c) 2,9377,9387,48785,52540,445,4.383,1976,19.463,13292,2100,11192,3.997,25.299,20305,15748,4557,29.973,38.647,-7013,-13.348,50.598,1531,1533,10155
1981,52,d) 3,9315,9392,53183,54844,389,3.924,1430,14.426,15805,2509,13296,4.575,28.818,18767,10187,8580,18.575,34.219,-2962,-5.401,57.636,1010,1013,5683
1981,52,e) 4,8250,8350,97405,86560,305,3.495,1058,12.124,31830,1544,30286,1.784,36.772,10778,3852,6926,4.450,12.452,21052,24.321,24.903,774,775,2424
1981,52,f) 5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,52,g) 6 to 10,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,52,h) 11 to 15,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,52,i) 16 to 20,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,52,j) 21 to 25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,52,k) 26+,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,52,l) Left Censored,105486,205698,4621123,4488062,12987,6.338,11399,5.563,683307,230892,452415,5.145,15.225,419982,139479,280503,3.108,9.358,263325,5.867,18.716,4992,5097,42273
1981,53,a) 0,21684,21748,84138,42069,21748,200.000,(X),(X),84138,84138,(X),200.000,200.000,(X),(X),(X),(X),(X),84138,200.000,(X),(X),(X),(X)
1981,53,b) 1,16869,16974,73221,77677,29,0.142,6875,33.706,21390,148,21242,0.191,27.537,30019,18713,11306,24.091,38.646,-8629,-11.109,55.074,5647,5649,15589
1981,53,c) 2,15098,15207,68151,71749,699,4.109,4304,25.304,15997,2729,13268,3.804,22.296,23163,12860,10303,17.924,32.284,-7166,-9.988,44.592,3552,3552,10446
1981,53,d) 3,13268,13365,63148,65702,549,3.760,3021,20.690,13711,2502,11209,3.808,20.869,18747,9128,9619,13.893,28.534,-5036,-7.665,41.737,2454,2454,7196
1981,53,e) 4,11788,12116,64121,67635,622,4.809,2259,17.465,12746,3085,9661,4.561,18.845,19818,9045,10773,13.373,29.301,-7072,-10.456,37.691,1774,1780,7238
1981,53,f) 5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,53,g) 6 to 10,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,53,h) 11 to 15,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,53,i) 16 to 20,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,53,j) 21 to 25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,53,k) 26+,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,53,l) Left Censored,97381,107575,790236,796297,3556,3.179,12133,10.846,133603,36734,96869,4.613,16.778,145491,51871,93620,6.514,18.271,-11888,-1.493,33.556,9198,9318,31762
1981,54,a) 0,40359,40464,149883,74942,40464,200.000,(X),(X),149883,149883,(X),200.000,200.000,(X),(X),(X),(X),(X),149883,200.000,(X),(X),(X),(X)
1981,54,b) 1,28125,28325,123131,126574,94,0.282,10011,30.078,39121,1061,38060,0.838,30.908,44882,29945,14937,23.658,35.459,-5761,-4.552,61.815,8017,8019,24701
1981,54,c) 2,24137,24469,125109,126530,1087,4.094,5255,19.791,31107,4274,26833,3.378,24.585,33884,17344,16540,13.707,26.779,-2777,-2.195,49.169,4232,4233,14603
1981,54,d) 3,20462,20794,108409,110034,989,4.471,3645,16.477,24470,4934,19536,4.484,22.239,27614,11499,16115,10.450,25.096,-3144,-2.857,44.477,2833,2837,9289
1981,54,e) 4,18744,19429,115254,115315,946,4.664,2650,13.066,25385,5731,19654,4.970,22.014,25147,9708,15439,8.419,21.807,238,0.206,43.614,1961,1972,7566
1981,54,f) 5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,54,g) 6 to 10,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,54,h) 11 to 15,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,54,i) 16 to 20,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,54,j) 21 to 25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,54,k) 26+,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,54,l) Left Censored,147763,164039,2143462,2115120,5416,3.229,12778,7.619,316047,79724,236323,3.769,14.942,258203,73699,184504,3.484,12.207,57844,2.735,24.415,8761,8922,37323
1981,55,a) 0,1062,1074,23841,11921,1074,200.000,(X),(X),23841,23841,(X),200.000,200.000,(X),(X),(X),(X),(X),23841,200.000,(X),(X),(X),(X)
1981,55,b) 1,754,780,18336,17284,78,9.075,237,27.574,6639,2162,4477,12.509,38.412,4418,2154,2264,12.463,25.562,2221,12.850,51.124,167,167,885
1981,55,c) 2,649,667,14226,13818,77,11.159,123,17.826,5064,1258,3806,9.104,36.648,4242,1678,2564,12.144,30.699,822,5.949,61.398,83,83,548
1981,55,d) 3,703,798,16008,15491,108,13.953,60,7.752,4250,1847,2403,11.923,27.435,3195,539,2656,3.479,20.625,1055,6.810,41.250,36,36,250
1981,55,e) 4,729,824,25922,24219,99,12.268,65,8.055,6716,1852,4864,7.647,27.730,3126,540,2586,2.230,12.907,3590,14.823,25.814,27,27,124
1981,55,f) 5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,55,g) 6 to 10,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,55,h) 11 to 15,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,55,i) 16 to 20,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,55,j) 21 to 25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,55,k) 26+,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,55,l) Left Censored,17561,37114,2643851,2579259,4260,11.807,2194,6.081,442064,164444,277620,6.376,17.139,312515,57010,255505,2.210,12.116,129549,5.023,24.233,295,306,3983
1981,56,a) 0,23319,23336,126195,63098,23336,200.000,(X),(X),126195,126195,(X),200.000,200.000,(X),(X),(X),(X),(X),126195,200.000,(X),(X),(X),(X)
1981,56,b) 1,16553,16688,121026,119494,64,0.323,6306,31.834,44909,459,44450,0.384,37.583,41374,23990,17384,20.076,34.624,3535,2.958,69.249,5214,5215,20790
1981,56,c) 2,13794,13994,123840,123577,667,4.345,3384,22.042,36574,5903,30671,4.777,29.596,35971,16039,19932,12.979,29.108,603,0.488,58.216,2797,2800,13351
1981,56,d) 3,11401,11593,112167,115557,571,4.629,2056,16.667,26538,4663,21875,4.035,22.965,33293,12401,20892,10.732,28.811,-6755,-5.846,45.931,1684,1685,10264
1981,56,e) 4,9093,9450,115525,117558,441,4.421,1489,14.929,26676,4260,22416,3.624,22.692,30982,9036,21946,7.686,26.355,-4306,-3.663,45.384,1157,1161,6746
1981,56,f) 5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,56,g) 6 to 10,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,56,h) 11 to 15,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,56,i) 16 to 20,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,56,j) 21 to 25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,56,k) 26+,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,56,l) Left Censored,57566,72691,1755046,1784264,3406,4.588,6500,8.756,299582,87231,212351,4.889,16.790,357602,84753,272849,4.750,20.042,-58020,-3.252,33.580,4318,4421,40598
1981,61,a) 0,2941,2944,16055,8028,2944,200.000,(X),(X),16055,16055,(X),200.000,200.000,(X),(X),(X),(X),(X),16055,200.000,(X),(X),(X),(X)
1981,61,b) 1,2141,2162,14492,14765,11,0.425,869,33.539,4350,44,4306,0.298,29.463,4890,3073,1817,20.813,33.120,-540,-3.657,58.925,749,749,2714
1981,61,c) 2,1993,2011,16740,17036,82,3.718,471,21.356,3834,338,3496,1.984,22.506,4360,2282,2078,13.396,25.594,-526,-3.088,45.012,397,397,1944
1981,61,d) 3,1762,1796,18136,18370,77,3.972,362,18.674,3654,518,3136,2.820,19.891,4066,2244,1822,12.216,22.134,-412,-2.243,39.782,298,298,2010
1981,61,e) 4,1530,1595,18623,18366,54,3.203,236,13.998,3390,337,3053,1.835,18.458,2849,1094,1755,5.957,15.512,541,2.946,31.025,178,179,853
1981,61,f) 5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,61,g) 6 to 10,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,61,h) 11 to 15,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,61,i) 16 to 20,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,61,j) 21 to 25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,61,k) 26+,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,61,l) Left Censored,20475,22396,1380045,1354645,518,2.268,1395,6.109,136163,8033,128130,0.593,10.052,84590,13786,70804,1.018,6.244,51573,3.807,12.489,964,988,7289
1981,62,a) 0,35353,35498,202347,101174,35498,200.000,(X),(X),202347,202347,(X),200.000,200.000,(X),(X),(X),(X),(X),202347,200.000,(X),(X),(X),(X)
1981,62,b) 1,27425,27873,177018,168909,196,0.646,5134,16.920,55608,3540,52068,2.096,32.922,38360,20469,17891,12.118,22.710,17248,10.211,45.421,4152,4153,17469
1981,62,c) 2,24366,24864,168647,166853,801,3.093,2866,11.067,38037,8584,29453,5.145,22.797,34211,15083,19128,9.040,20.504,3826,2.293,41.007,2254,2254,12546
1981,62,d) 3,22599,23269,182861,179516,705,2.949,1984,8.298,34050,8107,25943,4.516,18.968,27279,10880,16399,6.061,15.196,6771,3.772,30.392,1491,1493,8679
1981,62,e) 4,20722,22092,196075,195311,585,2.587,1629,7.204,32519,8293,24226,4.246,16.650,30428,10352,20076,5.300,15.579,2091,1.071,31.159,1164,1180,6714
1981,62,f) 5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,62,g) 6 to 10,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,62,h) 11 to 15,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,62,i) 16 to 20,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,62,j) 21 to 25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,62,k) 26+,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,62,l) Left Censored,230187,259959,5610544,5516168,6000,2.279,12610,4.790,597989,144666,453323,2.623,10.841,403337,122903,280434,2.228,7.312,194652,3.529,14.624,8828,9009,77251
1981,71,a) 0,6639,6651,45499,22750,6651,200.000,(X),(X),45499,45499,(X),200.000,200.000,(X),(X),(X),(X),(X),45499,200.000,(X),(X),(X),(X)
1981,71,b) 1,4544,4593,38977,39641,29,0.526,1873,33.962,12568,1341,11227,3.383,31.705,13440,7335,6105,18.504,33.904,-872,-2.200,63.409,1478,1480,5750
1981,71,c) 2,3809,3843,33161,34263,214,5.083,948,22.518,8524,1449,7075,4.229,24.879,10763,4844,5919,14.138,31.413,-2239,-6.535,49.757,767,767,3919
1981,71,d) 3,3333,3397,31795,32677,192,5.287,661,18.202,6934,1305,5629,3.994,21.220,8656,3523,5133,10.781,26.490,-1722,-5.270,42.440,505,506,2844
1981,71,e) 4,2856,2942,29682,30784,136,4.375,469,15.088,5473,676,4797,2.196,17.779,7633,2494,5139,8.102,24.796,-2160,-7.017,35.558,336,338,1612
1981,71,f) 5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,71,g) 6 to 10,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,71,h) 11 to 15,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,71,i) 16 to 20,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,71,j) 21 to 25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,71,k) 26+,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,71,l) Left Censored,27373,29661,579540,583519,780,2.567,2232,7.345,79210,14508,64702,2.486,13.575,87058,19042,68016,3.263,14.919,-7848,-1.345,27.149,1506,1525,10497
1981,72,a) 0,40072,40578,432090,216045,40578,200.000,(X),(X),432090,432090,(X),200.000,200.000,(X),(X),(X),(X),(X),432090,200.000,(X),(X),(X),(X)
1981,72,b) 1,27909,29099,357293,391750,383,1.095,12109,34.635,81997,7363,74634,1.880,20.931,150322,84621,65701,21.601,38.372,-68325,-17.441,41.862,10173,10204,69799
1981,72,c) 2,25254,26617,337703,357066,1709,5.848,6920,23.680,70416,17463,52953,4.891,19.721,109200,57374,51826,16.068,30.583,-38784,-10.862,39.442,5614,5673,47455
1981,72,d) 3,22496,24125,327861,344603,1520,5.864,5112,19.721,60915,19589,41326,5.685,17.677,94144,43438,50706,12.605,27.320,-33229,-9.643,35.354,3976,4015,33551
1981,72,e) 4,21306,23428,307116,318664,1478,5.943,4363,17.543,58081,20200,37881,6.339,18.226,80702,35019,45683,10.989,25.325,-22621,-7.099,36.453,3249,3308,26374
1981,72,f) 5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,72,g) 6 to 10,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,72,h) 11 to 15,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,72,i) 16 to 20,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,72,j) 21 to 25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,72,k) 26+,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,72,l) Left Censored,156038,214608,4010896,4049320,11978,5.437,23393,10.618,615549,265521,350028,6.557,15.201,693863,238933,454930,5.901,17.135,-78314,-1.934,30.403,15410,15926,133791
1981,81,a) 0,42486,42680,163509,81755,42680,199.995,(X),(X),163509,163509,(X),199.999,199.999,(X),(X),(X),(X),(X),163508,199.998,(X),(X),(X),(X)
1981,81,b) 1,31256,31658,130664,140363,156,0.414,12236,32.458,35492,1100,34392,0.784,25.286,53722,34076,19646,24.277,38.274,-18230,-12.988,50.572,9822,9838,28229
1981,81,c) 2,29031,29508,130094,136950,1431,4.451,6712,20.878,27939,4777,23162,3.488,20.401,41282,21101,20181,15.408,30.144,-13343,-9.743,40.802,5307,5308,16909
1981,81,d) 3,27030,27536,129308,132106,1182,3.999,5223,17.671,27915,4532,23383,3.431,21.131,33420,15417,18003,11.670,25.298,-5505,-4.167,42.262,3940,3947,11880
1981,81,e) 4,25163,26290,127345,131382,1136,4.097,4008,14.456,23112,3955,19157,3.010,17.591,30916,12540,18376,9.545,23.531,-7804,-5.940,35.183,3005,3027,9672
1981,81,f) 5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,81,g) 6 to 10,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,81,h) 11 to 15,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,81,i) 16 to 20,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,81,j) 21 to 25,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,81,k) 26+,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1981,81,l) Left Censored,293891,328185,2722614,2743832,8442,2.511,24347,7.243,354617,61371,293246,2.237,12.924,399289,101389,297900,3.695,14.552,-44672,-1.628,25.848,16620,17022,65774
